PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Churn
-1.182760773,0.193481508,-0.365242217,0.807559831,-0.007313388,1.941108441,1.361791914,1.724492947,0.807160986,-1.102929742,0.066914409,No
-1.04677676,2.085481042,-0.546659764,-0.367678245,1.650103797,-0.338415682,0.103273329,-0.485132116,1.739689146,-1.882676211,-0.035148792,No
-1.04523638,-1.556695463,-0.473553665,0.864224613,-0.539084007,0.242644562,-1.110765334,0.020598684,1.473042578,1.028419719,0.072401577,No
-1.560147424,0.847855441,-0.54961754,-0.399968269,-1.041203539,-0.229367552,-0.015511402,0.885851062,0.929424236,0.443826153,-0.058794752,Yes
-1.906145075,0.10613711,-0.448689708,0.996827539,-0.617902507,0.500041387,0.316827721,-0.952750905,0.226494074,-1.373327563,-0.082219648,No
-1.192730952,-1.404885845,0.105293339,-2.00484631,-0.51751368,0.502230996,0.930588354,-0.411370599,0.809792234,-1.038525596,0.11419077,Yes
-1.174573096,-0.775746848,1.028718826,-0.91867212,-0.124432581,-1.356160537,-0.084826128,-0.120699604,-1.277271401,-0.636740699,0.130909539,Yes
-0.959835627,1.534295898,-0.008150272,-0.478961302,-1.127666801,-0.744290499,-0.222356625,1.005297269,-0.326533593,0.541099454,-0.053742139,Yes
-1.840121798,-0.127327526,-0.094955561,-0.521973215,0.789046372,-0.263302842,-0.951224726,-0.653106444,-1.301419199,0.262138617,-0.054488064,No
-1.568207734,-0.075637977,-0.563199247,-1.681949004,0.380039877,-0.380429684,1.607371578,-0.527035914,0.971543839,0.128430671,-0.036358619,Yes
-0.877114261,0.916732884,-0.561798083,-0.062920258,-0.761908545,-0.455128685,-0.805527786,0.486161583,0.874770994,0.000313036,0.05868651,Yes
-0.578172362,-0.05825475,0.88738523,-0.450100237,-0.172441961,-1.274848015,0.259421759,0.496366095,-0.103491996,-0.072555298,0.125309288,Yes
-1.38705783,-0.123998779,-0.385966683,0.490376768,-0.519835543,-1.434282759,-0.314458972,0.340314425,-0.496698127,-0.309895457,0.109718421,No
-1.85080704,-1.449083631,-0.212344708,0.016116532,0.284348346,-0.226333224,-0.729273974,-0.552441161,-0.737269032,-2.077353119,-0.034971067,No
-1.290885196,1.1310656,-0.302104919,-0.066198866,-0.005743924,-0.077301666,-0.82083373,-0.342423143,-0.886658347,1.489037691,-0.052280093,Yes
-1.496292168,-0.252137059,-0.663110384,0.475100708,-0.843305536,-0.706935874,-0.605474713,0.575804757,0.000793783,0.466688199,-0.056872293,Yes
-1.778789337,2.145722243,0.955405305,1.879677956,1.013391006,2.115673182,2.105325326,1.129597212,0.053477109,0.894968474,-0.021617001,Yes
-1.300017635,0.863286469,-0.942929762,-1.008550503,0.485741613,2.320719179,0.352435151,-1.550301107,-0.201416227,2.298205948,-0.066740046,No
-1.349679062,0.155664491,-0.536766366,0.31337056,-1.444615593,-1.084114495,-0.114587051,-0.005509448,0.429545045,1.138879905,-0.088471782,Yes
-1.273473358,0.313381759,1.227816171,-1.781707581,0.573392065,0.260504402,1.96475969,-0.880151019,-1.436544201,-0.196795071,0.097079989,Yes
-1.776025114,1.291609503,-1.315044175,-0.453669003,-1.178273715,0.544150233,-1.035709087,1.399145829,-0.317349004,-0.158236386,-0.042130582,No
-1.159124669,0.951419561,-0.896602435,0.427112338,0.159139954,-1.125572787,-0.383561029,-0.024847668,-1.029999932,0.998090772,0.152164555,No
-1.425805742,0.742589469,0.693849465,-1.384703967,-0.387515464,0.328852477,0.679689062,0.415931067,-0.86569549,-1.388151707,-0.06214706,No
-1.750744056,-0.265513146,-1.052340977,-0.258723686,-1.417185959,-0.546262434,0.261757206,0.41479196,-0.063524622,0.394317004,-0.03560323,No
-1.629826011,-0.955787234,-0.330303896,-0.488539346,0.569194951,-0.454663833,1.361352116,-1.307615437,0.064201634,-0.01743227,0.003698344,Yes
-1.577854737,0.624336988,1.972195282,-1.281670679,-0.068647041,-1.402359127,0.004981924,0.015936818,0.13166117,0.155851157,-0.015223712,Yes
-0.478702306,0.723335243,0.959498597,-0.231096496,-0.689541122,0.389210066,-0.40051451,-0.457053441,-0.41216163,-0.149968621,0.148999912,No
-1.502242856,1.065834872,-1.565347724,-0.259617383,-1.784373301,2.918847243,0.939957813,1.453501669,-1.869364006,-0.990189329,0.094812095,No
-1.390241237,-0.05141321,-0.330234618,-0.187741417,1.146336356,-0.614805252,-0.841136279,-0.968216683,-0.098662308,-0.313312274,0.139319084,Yes
-1.211652596,-0.520555372,-1.142617614,-0.424437935,1.082127614,1.411860485,0.831824387,0.48279755,-0.844554218,-1.246660669,-0.048367977,No
-0.562140577,-0.895319939,-0.744441923,-0.477212173,-0.370320253,-1.220838822,-0.381761848,0.184630526,0.629745639,-0.657445501,-0.030205679,No
-1.553746317,-1.669101887,-0.326880681,1.076622846,-0.644059088,-0.619998963,-0.772819242,-1.423477026,0.28026122,-0.026145628,0.097421428,Yes
-1.472144606,-0.739281173,-0.485311621,0.272153892,1.032037086,-0.610731584,-0.265449647,-1.297941297,-0.370614157,-0.37348589,-0.052430101,Yes
-1.043573338,-1.061731343,-0.849106349,-1.775520647,-0.356007065,-1.515302562,-0.449066113,1.676739513,0.683243162,0.054236106,0.13649004,Yes
-0.880911094,-0.239943543,0.440172392,-0.519331932,-0.309957024,-0.666359706,0.007937022,0.708123766,-1.249177376,-0.537481551,-0.084749553,No
-1.862288917,1.484055754,0.95463279,1.541457788,-0.149043162,0.568884553,0.559848604,1.608784149,0.244414904,0.52626309,-0.082582221,No
-1.306449128,-0.077958488,-1.664804218,-0.885210645,-1.961831638,0.392322631,0.017295801,1.123041078,0.399604376,1.143410229,-0.016362874,Yes
-1.663371995,-0.240469412,-0.878284714,-0.132535168,-0.829966418,-0.416900023,-0.165566915,0.133663726,0.145704519,-0.508855798,0.075987136,No
-0.865908367,-1.132743569,-1.114989265,-0.851767961,-1.163339455,-0.970373384,1.29710946,0.171398918,0.774188715,-0.208980508,0.101808423,Yes
-1.747990946,0.357634741,-1.28018419,0.910355676,-0.633002768,0.448925742,-0.888944527,0.059358713,-0.2997999,-1.306530069,0.058033817,No
-1.126323083,2.171828201,0.267197395,1.208908655,0.414887051,-0.347613449,-0.652452804,-0.766299966,-0.803232452,0.935119449,0.009880731,Yes
-0.710083796,1.163961059,-1.043097158,-2.367293454,1.576287589,-0.668926808,0.879044897,0.448665872,-0.725626631,1.020304645,-0.01336122,Yes
-1.388742345,-2.697035492,0.632166964,-0.554919652,-0.514871626,-0.764743951,0.907636557,-1.555035326,0.585289123,-0.071325291,-0.031249065,Yes
-1.41721725,-1.075320996,0.156617214,0.569433944,-0.555596024,-0.322033306,-0.118195221,-1.10168658,-0.867805649,-0.747341228,0.10149516,Yes
-1.393585345,-0.719993446,0.675689423,1.917568962,-0.043457626,0.238379036,1.253323376,-0.8159614,1.019700175,-0.556118954,0.119656949,Yes
-1.173525265,1.663797321,1.478243174,0.895223825,0.273156061,-0.425372852,-1.475744458,-0.067517848,-0.319254869,-0.543043347,0.057904663,No
-1.5443785,-0.591222068,0.355586463,-0.064857588,0.087769504,-0.709637477,-0.401769105,-0.906505434,0.578080844,-1.285433069,-0.066934983,No
-0.443223656,1.597909115,1.286123694,-0.428264393,0.158545404,1.519050177,2.633087222,-0.571042154,-1.06911853,0.404067464,-0.040698432,No
-1.217516327,-1.623696163,1.464702105,0.900719529,-0.327913853,0.02057717,2.026185677,-1.23110974,-1.904104734,-0.9974628,0.020744208,No
-1.566522959,-0.880330416,-0.769668668,0.521797479,-0.03248242,0.813656444,0.809282486,1.920021911,0.338358518,-0.672096492,-0.037012083,Yes
-0.892460026,-0.230232861,0.566988222,-1.966935323,-1.294679917,0.084105669,0.395346564,0.667860594,-1.19924182,0.675809804,0.006186109,Yes
-1.239237422,-0.67539903,-1.083666773,-0.07833077,-0.937400501,-0.865638687,0.364514677,0.063510406,0.615982769,-0.302195024,0.114191177,Yes
-1.495357782,-0.190004657,-0.476815002,-0.318600736,-1.262457478,0.509169048,0.845168329,-0.12644113,-0.573830329,-0.454785879,-0.013549029,Yes
-1.447626974,-0.491057107,0.198485338,-2.141394861,-1.185813159,-1.571702989,-0.028820647,1.384961658,0.181905468,1.788679813,-0.031231435,Yes
-0.964293331,-0.599480907,0.463133604,-1.099144967,-0.852250967,1.598235999,-1.094513305,-0.618544558,0.032974304,0.097551653,0.137862783,No
-0.92182023,1.735990112,0.711828805,-0.518187996,0.229734567,-0.438871043,0.708534434,-0.629649524,-0.441222802,1.01749549,-0.049003904,No
-1.16388043,-0.247131349,-1.768809646,-0.794328151,0.143372985,-0.568078692,1.67475766,-0.152964103,1.320782293,0.162590462,0.098868009,Yes
-1.716201171,-0.136753284,1.593821794,0.382960725,-0.663422627,0.656695152,-0.718689365,-1.129725249,-2.211427661,-0.062572554,-0.081975769,No
-1.382031523,-1.063298716,-1.023055151,0.226247734,-0.360363253,-0.707341049,0.353213117,-1.29893303,0.311077393,1.971344225,-0.007814352,Yes
-1.69542788,-0.208542417,0.340903709,1.548750518,1.735256233,0.184948254,1.248397369,-0.372028201,-0.28486717,-0.73407784,-0.035863108,Yes
-1.667384922,-1.6194196,0.695266002,-1.883740005,-0.45220894,-0.087857688,-0.15338685,-0.402250007,-0.027916088,-0.171894034,-0.031994414,Yes
-1.513816411,1.327791507,0.314391163,0.072870706,-0.240354414,0.109661541,-0.359761482,2.256334471,-0.376296426,0.261137596,0.122171378,Yes
-1.081937315,-0.318426351,1.107575074,-1.439088936,0.497916241,-0.340921963,-0.115260961,1.712421088,-0.992076121,-0.869898878,0.108372194,Yes
-0.721933729,-0.142587601,0.32251639,-0.925325748,-0.59796099,0.11607138,-0.306016671,1.422160963,1.466604623,1.383901807,-0.011386071,No
-1.60221933,-0.928181143,1.611018498,-0.903887378,-0.093438732,-0.098825495,1.272592307,0.663358182,0.48970025,0.522236945,0.018929945,Yes
-1.091801821,0.624783271,1.052564723,0.192701269,0.141049264,0.098918719,-1.219050024,0.232346906,2.236781059,0.598831004,-0.034635639,No
-1.099562693,0.427412425,0.090234707,1.416755141,0.100653259,-1.078964146,-1.083187862,-0.690302738,-0.299228416,-1.387235042,0.057471223,No
-1.681310634,0.13487291,-0.889868138,0.026966284,0.711022654,-0.445625617,1.327207786,-0.146218051,-0.253333948,-0.438401807,0.090697173,Yes
-0.998527068,-0.242557046,0.217317711,0.069163278,0.01670452,-1.016588353,0.226196407,0.094750074,-0.074959923,-1.166070592,-0.034780553,Yes
-1.928846088,-0.077171718,-0.367610086,0.986771825,1.184382558,-0.067942665,-1.189902066,0.106330114,-0.813816847,0.572375776,-0.096177605,No
-1.114321444,0.541279291,-0.775664902,-0.106508939,1.26505897,-1.228372162,-0.158803866,-0.501297962,0.255774912,-0.930487884,-0.054217185,No
-1.867513964,-0.715575835,-0.775523933,0.86607523,-0.95423567,-0.687481357,-0.070365645,-0.545517605,-0.14810768,-0.191986576,-0.071615327,No
-1.620163597,-0.799209104,0.586718122,2.244950007,0.203041671,2.769581835,0.351232037,2.42128991,-0.05614743,0.879222967,0.074673378,Yes
-1.601765318,-0.734997093,-0.779274606,0.349133437,-0.499968644,-0.059096742,-1.750383046,-0.067872579,0.117011547,-0.215688666,-0.019574568,Yes
-1.606669408,-1.083477448,-0.671564546,-2.007741188,-0.18878057,-1.63368027,-0.431171228,0.946827611,0.886732118,-0.578667396,-0.044686879,Yes
-1.398629094,2.945184222,0.191069124,-0.324577306,-0.743993081,-0.274357734,-0.934965494,0.618592241,2.561081309,0.591548085,-0.036695667,No
-1.311263253,-0.491882699,-1.292817362,0.105861186,1.657144485,-0.298818783,0.978556307,2.048554166,0.15613727,-0.481225311,-0.037008679,No
-0.952627192,-1.323410186,2.458905092,2.262646971,1.241999309,2.063010466,3.192254286,3.451375772,1.750046373,1.465507155,-0.045447329,Yes
-0.449709091,0.126256606,1.665795591,-0.640715539,-0.491499031,-0.334019299,0.200058687,0.654797191,0.330082362,1.344844605,0.093230738,Yes
-1.732465703,0.12914931,1.58119435,0.017206397,-0.090590404,-0.47489414,-0.060097314,-0.910937124,-1.294728239,-0.955041189,-0.051184684,No
-1.153880925,-1.644106833,0.233472625,-1.885155632,-0.388461041,-1.123283554,0.32215045,0.359346431,-0.186491942,-0.289933374,0.102125113,Yes
-0.391652351,-1.578671701,-0.422916884,-1.238046195,2.232862185,-0.507500028,0.778770419,1.493247004,-0.765554866,-1.429141293,0.154433548,Yes
-1.079579649,-1.39134731,-0.292165225,-3.145309102,-0.253658904,-1.493287622,0.21864497,1.254003992,0.700255789,-0.510234546,-0.052826456,Yes
-1.481448668,0.389738159,0.488868917,-0.308708171,-0.128165031,-0.593219822,-1.930093682,0.936898902,-0.251227822,0.380750524,-0.108724894,No
-1.491066406,2.228822548,1.082895624,-0.836931996,0.355985912,1.000410233,-1.189837425,1.409218984,1.28373877,-0.592309589,0.072653386,No
-1.817180268,-0.993661083,0.26410188,0.260092506,1.169482298,1.542897107,-0.619773922,0.85202555,1.212385386,-1.944471791,-0.02673282,No
-1.397082453,2.059148914,0.305104637,-0.135478923,0.103910862,2.576318107,0.190530965,-1.370929065,2.292787168,1.115417205,-0.013834469,Yes
-0.833734731,-2.372686356,0.888960064,0.178504524,0.849750486,0.081070632,0.02351957,2.202814721,1.286186241,0.925213215,-0.008487948,Yes
-1.338564579,0.563175037,0.3964243,-1.005097949,0.17732456,-1.452853872,0.471717492,-0.217965532,-0.908625453,1.573274199,-0.024161832,Yes
-1.789629383,-0.367901904,-0.985221937,1.56082327,1.337342704,-1.085037281,0.165987666,-0.654715015,-0.249300697,-0.735290299,-0.106631378,No
-1.520209026,-1.19673391,1.826823017,-0.670383165,-0.740866672,-1.237370309,0.45532031,-1.176063206,-0.489046061,0.992207886,0.119487228,Yes
-1.823217664,0.773518325,0.347698978,0.731660075,-1.194125233,-0.369220959,0.071859557,0.341048883,-1.449487502,0.691053592,-0.094142518,Yes
-1.470764387,-1.332646667,-0.557907277,-0.092163307,0.458789406,-0.125264912,0.394270725,-1.059656159,0.357720561,0.928019189,-0.027506506,Yes
-1.416427169,-1.133669723,1.177071705,0.169930857,0.379625245,0.056393391,-0.196244217,3.076813087,1.774140643,2.562226011,0.115167216,Yes
-1.611253123,-0.644350996,-1.055072539,-0.205348968,1.957640886,-1.354635571,1.250004101,-1.039037911,-0.979945043,0.667213982,0.099231691,Yes
-1.702678347,-0.824261172,-0.823301516,-0.248914159,-0.229271107,-0.133482378,1.658371395,-0.806507871,-0.704243642,0.923031676,-0.028409616,Yes
-1.214460334,1.143058086,0.300129311,-1.357342905,0.636617864,0.121445969,0.32120612,0.166223085,-1.445024302,-0.006046864,0.129078383,No
-0.554719799,0.262129793,2.115397714,-0.119626839,0.674198891,0.487001323,-0.755708894,0.764092735,0.148642718,-0.09050189,0.123245434,No
-0.764840224,0.823293841,0.030250719,-1.983287928,0.738885243,-1.130132014,0.530725961,0.457621249,-0.034378995,0.386452354,0.112610122,Yes
-0.933035867,2.46397774,1.544670364,0.697897668,0.528159149,1.171599262,-1.248124698,0.753153059,1.520622109,-0.42517499,0.081191501,No
-0.568515288,0.263234184,-0.087397826,-0.609764618,0.027363055,-0.982333471,-0.452460012,0.609727025,-0.132113811,-1.357751085,0.070207701,No
-1.370673511,-1.268715653,-0.152276044,0.35218307,-1.067144229,-0.476916893,0.050019273,-0.856036209,0.710031798,0.759793442,-0.035922152,Yes
-1.422705445,0.933987415,-1.168840849,-0.999321668,-1.489620817,0.513591019,-0.101798261,1.324685483,-0.298373131,0.113343637,-0.069873515,No
-1.198346367,-0.261710758,-0.168035332,-0.333922124,-0.75542782,-1.464247429,1.648047299,-0.142590531,0.835936906,-0.48320082,0.115950339,Yes
-1.792366736,-0.39236078,-0.0742173,0.437955779,-0.066389491,0.027199128,-1.038231578,-0.606162809,-0.619793248,-1.486086759,0.069475976,No
-1.376547756,1.666589278,0.464920936,1.318326369,-1.202508007,-0.470162453,0.198408016,-0.189073896,-0.204233098,0.718373093,-0.038717732,Yes
-1.321939261,0.642301366,-1.310036312,1.016602911,1.361496147,-0.055837241,1.133037164,0.689996613,0.957022013,-0.886727695,-0.087756,No
-1.355048416,0.54800647,0.632181172,-0.101278213,-0.33639659,-0.857489378,-0.725343008,0.327516888,-0.983183326,-0.293646972,0.10223139,Yes
-1.402943691,1.215247444,-1.653116817,-1.525551692,-0.274894186,0.610876564,-0.376717658,1.393719353,-1.007027967,0.979238834,-0.116791927,No
-1.324821815,1.181262961,0.935906001,-1.750016951,0.757816723,-0.300765352,-0.027607984,-0.171875969,0.623077137,1.122767837,-0.0368417,Yes
-1.740371688,-0.72743818,1.434660732,-0.229012608,0.227704008,0.371054029,1.001928114,-1.595582603,-2.092985271,1.324198901,-0.064251819,No
-1.260548715,-0.588703644,-1.298849748,-1.616092216,0.846370119,-2.381234789,0.65742595,0.46803295,0.545194125,0.045100229,-0.016627835,Yes
-1.799379673,0.032804134,-0.535984199,-0.194917583,0.288107472,-1.014517332,-0.091766318,0.212274746,0.547530361,-2.170083456,-0.002104156,No
-1.821311121,-0.257355026,-1.178612518,0.12833251,0.855711872,-1.390744197,0.240767142,0.282022179,-0.427302492,0.088966076,-0.065104648,Yes
-1.503030962,-1.17582904,0.371870743,0.602032307,0.505607789,1.236203739,-1.103156358,0.693918519,-0.091146993,-0.753750332,-0.039089521,No
-1.048167065,0.283583106,-0.660256,-0.890920191,-0.149040815,-1.13103029,-0.385530076,0.097227748,-0.392258742,2.032850177,0.000832541,No
-1.327896876,-1.530535968,1.836499757,1.267460387,1.200943442,1.417664867,0.107207884,2.557358318,-0.920922129,0.276328184,0.095361952,No
-1.129499839,0.488337039,-0.367090582,-0.513773276,-0.973972684,-0.154226188,-1.197196867,0.837973039,-0.749604472,0.334091067,-0.069761036,No
-1.608638023,0.693493577,0.084547515,0.145821495,0.555104685,-0.434346969,-1.310590156,-0.743204445,-0.864725856,1.068588919,-0.090356235,No
-1.471109339,0.113147169,-0.577201684,0.057345702,-0.411150765,1.024580962,-1.869203212,0.512491806,-0.164081649,-0.525188818,-0.03146035,No
-1.761769361,-0.284917662,0.03660017,1.882453118,-0.673076547,-1.473333684,-0.126491279,-0.998395915,-0.752076413,-0.156959956,0.090371381,Yes
-1.347619502,-0.479380492,-0.325345671,0.557313423,0.401972585,-0.710465618,0.702840514,-1.799324753,0.077641731,0.4319098,-0.041178207,No
-1.21975336,0.491148607,-0.768432431,0.695341317,2.277091685,1.064652632,1.738273459,1.384562005,-1.21506729,1.160061793,-0.083158401,No
-1.470335277,2.030343682,-0.029370039,1.370130019,-0.67019687,-0.778214035,-0.839305495,-0.189403837,0.43348157,-0.204354118,-0.038630261,No
-1.283523548,1.386744409,-1.501581542,1.34106006,-1.478717967,-0.041642073,0.245223425,0.541485361,-0.516491354,-0.333504696,-0.111275928,No
-1.325921133,1.082673496,-1.171783284,0.118933889,-0.527940338,0.729803672,-0.372712968,0.270301858,0.780089307,-1.689758061,-0.077497692,No
-1.639559517,0.767256474,1.14121875,1.05149581,1.099443839,-0.465364053,0.119349368,-1.534747689,-0.947096594,0.165331696,0.084929847,Yes
-1.731682899,-0.457438136,-0.410602919,-0.383348479,-0.621316374,0.178929839,-0.698084898,1.826225718,0.961841914,1.298143799,-0.040717224,Yes
-1.117145924,0.330664027,0.232304797,0.597146469,-0.485961448,1.117078809,1.136456875,2.172216814,0.731010635,0.865104036,-0.002452012,Yes
-1.363008597,-0.289138023,-0.504100844,-1.512851616,-1.420411178,-1.220502554,0.121386678,1.127206502,0.186279604,1.332439678,-0.056032267,Yes
-1.397649493,0.852427931,1.214982977,-0.704535069,-1.306745083,0.21089838,2.57235313,0.458832579,-0.095241574,0.727466925,-0.056635217,Yes
-1.569568839,-0.797752559,0.112608527,-0.416953088,-0.866018772,-0.979169809,0.325159749,-0.363957957,0.122241845,0.251104733,-0.019980275,Yes
-1.342883629,-0.04845215,-2.066922006,-0.395476447,0.631789969,0.048457764,1.696913415,-1.480881145,1.248223699,2.030831857,-0.031759226,Yes
-1.222078748,-0.04786424,-0.979079744,0.331476511,0.475349559,-0.533807215,1.163007385,-1.407217596,1.203095969,-0.125950299,-0.050472819,Yes
-1.167826507,0.966172352,-1.123298173,-0.496539502,0.644774217,0.670972176,1.075532131,-0.958578972,-1.294225945,1.916860131,-0.10887932,No
